,id,zipcode,price,price_median,condition_type,status
1045,1825079070,98053,590000.0,635000.0,regular,buy
1046,5255710160,98011,465000.0,470000.0,regular,buy
1047,723069135,98027,499000.0,570500.0,regular,buy
1048,2024059094,98006,515000.0,760184.5,regular,buy
1050,2771101200,98199,410000.0,689800.0,regular,buy
1053,2553300030,98075,648000.0,739999.0,regular,buy
1056,3756600240,98034,379000.0,445950.0,regular,buy
1060,1795500240,98042,249500.0,292000.0,regular,buy
1063,5706200060,98027,399950.0,570500.0,regular,buy
1064,7283900012,98133,275000.0,375000.0,regular,buy
1065,809001070,98109,550000.0,736000.0,regular,buy
1066,3340401535,98055,140000.0,294950.0,regular,buy
1067,1607100139,98108,250000.0,342500.0,regular,buy
1069,524069037,98075,505000.0,739999.0,regular,buy
1070,6072600200,98006,470500.0,760184.5,regular,buy
1071,5144000036,98125,360000.0,425000.0,regular,buy
1074,9209900270,98112,515000.0,915000.0,regular,buy
1077,1782000160,98126,356700.0,395750.0,regular,buy
1079,390100060,98133,325000.0,375000.0,regular,buy
1080,7888400560,98198,208000.0,265000.0,regular,buy
1083,9828202545,98122,490000.0,572000.0,regular,buy
1085,9834200885,98144,360000.0,450000.0,good,buy
1087,3509600070,98168,225000.0,235000.0,regular,buy
1089,1081300370,98059,385000.0,435000.0,regular,buy
1091,7202330370,98053,448000.0,635000.0,regular,buy
1092,7000100631,98004,730000.0,1150000.0,regular,buy
1094,9477201040,98034,430000.0,445950.0,regular,buy
1095,7202290160,98053,435000.0,635000.0,regular,buy
1096,4366700140,98092,241000.0,309780.0,regular,buy
1097,5457300478,98109,453500.0,736000.0,regular,buy
1098,9158100116,98133,285000.0,375000.0,regular,buy
1099,7227500830,98056,151000.0,380000.0,regular,buy
1102,3278604400,98126,285000.0,395750.0,regular,buy
1103,1788700160,98023,195000.0,268450.0,regular,buy
1105,7374600060,98007,550000.0,555000.0,regular,buy
1107,2770604942,98119,609850.0,744975.0,regular,buy
1108,7831800505,98106,200000.0,315000.0,regular,buy
1110,4137010260,98092,285167.0,309780.0,regular,buy
1114,4037200295,98008,525000.0,545000.0,regular,buy
1118,751000060,98125,353000.0,425000.0,regular,buy
1120,7137900320,98092,224500.0,309780.0,regular,buy
1121,2641800060,98146,239000.0,305000.0,regular,buy
1124,5332200550,98112,505000.0,915000.0,regular,buy
1125,3450300240,98059,302000.0,435000.0,regular,buy
1126,9352900695,98106,170000.0,315000.0,regular,buy
1127,3324069070,98027,195000.0,570500.0,regular,buy
1128,8062900070,98056,272000.0,380000.0,regular,buy
1129,8062900070,98056,369000.0,380000.0,regular,buy
1130,4427100030,98125,332500.0,425000.0,regular,buy
1131,4039100400,98008,515000.0,545000.0,regular,buy
1132,2171400126,98178,269000.0,278277.0,regular,buy
1136,6021502830,98117,400000.0,544000.0,regular,buy
1137,7710100083,98022,225000.0,279500.0,good,buy
1138,2781270550,98038,219000.0,342000.0,regular,buy
1141,3320000810,98144,380000.0,450000.0,regular,buy
1143,2537500140,98075,687500.0,739999.0,regular,buy
1144,5112800421,98058,225500.0,335000.0,good,buy
1145,3352402236,98178,252500.0,278277.0,good,buy
1146,3905100520,98029,510000.0,575000.0,regular,buy
1148,809002435,98109,725000.0,736000.0,good,buy
1149,3421079032,98022,75000.0,279500.0,regular,buy
1150,3797000295,98103,492000.0,550000.0,regular,buy
1151,1775801260,98072,425000.0,515000.0,regular,buy
1153,7137960030,98092,298900.0,309780.0,regular,buy
1155,3797001920,98103,310000.0,550000.0,regular,buy
1156,3901100055,98033,350000.0,678350.0,regular,buy
1159,6064800710,98118,315000.0,367500.0,regular,buy
1160,1865810060,98042,267500.0,292000.0,good,buy
1162,5415300060,98034,435000.0,445950.0,regular,buy
1167,4388000140,98023,194000.0,268450.0,regular,buy
1168,3523029041,98070,290000.0,463750.0,regular,buy
1169,3110800260,98031,274700.0,288200.0,good,buy
1173,7853210140,98065,359000.0,500000.0,regular,buy
1174,3250500140,98004,850000.0,1150000.0,regular,buy
1175,2767601375,98107,505000.0,529950.0,regular,buy
1186,1023059324,98059,235000.0,435000.0,regular,buy
1188,6149700350,98133,343000.0,375000.0,regular,buy
1189,9558020890,98058,334950.0,335000.0,regular,buy
1191,236400260,98188,220000.0,264000.0,regular,buy
1192,3826000560,98168,173000.0,235000.0,regular,buy
1193,7011201245,98119,655000.0,744975.0,regular,buy
1194,9222400510,98115,406000.0,567000.0,regular,buy
1197,8658300260,98014,361000.0,415000.0,regular,buy
1198,3996900160,98155,277000.0,375000.0,regular,buy
1200,11900140,98042,254000.0,292000.0,regular,buy
1201,6071600340,98006,472800.0,760184.5,regular,buy
1202,1231000510,98118,263000.0,367500.0,regular,buy
1204,7683800192,98003,179950.0,267475.0,regular,buy
1205,4123400340,98027,525000.0,570500.0,regular,buy
1206,5458300685,98109,479000.0,736000.0,regular,buy
1212,2770606685,98199,470000.0,689800.0,regular,buy
1213,8856971000,98038,245000.0,342000.0,regular,buy
1215,2095800400,98011,455000.0,470000.0,regular,buy
1216,7852030240,98065,485500.0,500000.0,regular,buy
1218,3751600030,98001,100000.0,260000.0,regular,buy
1219,4046500510,98014,307000.0,415000.0,regular,buy
1221,7016310030,98011,330000.0,470000.0,regular,buy
1222,1238500451,98033,130000.0,678350.0,regular,buy
1225,2636900126,98155,365000.0,375000.0,regular,buy
1226,1842900030,98042,234000.0,292000.0,regular,buy
1227,1761300310,98031,211000.0,288200.0,regular,buy
1230,8663370060,98034,349000.0,445950.0,regular,buy
1233,1450100070,98002,208000.0,235000.0,good,buy
1234,6117501820,98166,250275.0,390000.0,regular,buy
1236,5420300240,98030,270000.0,282255.0,regular,buy
1237,4140900140,98028,438000.0,445000.0,regular,buy
1241,7227802030,98056,350000.0,380000.0,regular,buy
1242,226059078,98072,375000.0,515000.0,regular,buy
1245,8658300510,98014,410500.0,415000.0,regular,buy
1248,8682281170,98053,449000.0,635000.0,regular,buy
1250,2473400570,98058,317000.0,335000.0,good,buy
1251,3449500135,98056,276900.0,380000.0,regular,buy
1253,8650000070,98027,495000.0,570500.0,regular,buy
1254,8732131200,98023,258000.0,268450.0,regular,buy
1256,993001629,98103,265000.0,550000.0,regular,buy
1258,5244801230,98109,682000.0,736000.0,regular,buy
1259,2798600240,98092,295700.0,309780.0,regular,buy
1260,5701800030,98052,609000.0,615000.0,regular,buy
1262,3904901200,98029,530000.0,575000.0,regular,buy
1265,7202340370,98053,467000.0,635000.0,regular,buy
1267,4310701600,98103,340000.0,550000.0,regular,buy
1269,2919702075,98117,532500.0,544000.0,good,buy
1274,7276100282,98133,320000.0,375000.0,regular,buy
1275,567000392,98144,363000.0,450000.0,regular,buy
1278,9828700200,98112,831000.0,915000.0,regular,buy
1279,7852180560,98065,403000.0,500000.0,regular,buy
1281,7955030060,98072,345000.0,515000.0,regular,buy
1283,6204410200,98011,371025.0,470000.0,regular,buy
1284,7625702400,98136,355000.0,489950.0,regular,buy
1285,5113200310,98058,270000.0,335000.0,regular,buy
1288,1402600570,98058,320000.0,335000.0,regular,buy
1291,3365900465,98168,170000.0,235000.0,regular,buy
1292,5341600030,98070,255000.0,463750.0,regular,buy
1295,9393700140,98116,420000.0,562750.0,regular,buy
1296,5458800125,98040,925000.0,993750.0,good,buy
1297,2492200435,98126,389250.0,395750.0,regular,buy
1299,8648220260,98042,284000.0,292000.0,regular,buy
1301,2026049155,98133,372500.0,375000.0,regular,buy
1302,2329800240,98042,285000.0,292000.0,regular,buy
1303,3380900125,98177,360000.0,554000.0,regular,buy
1304,1324079041,98024,275000.0,460000.0,regular,buy
1305,8682230550,98053,428000.0,635000.0,regular,buy
1307,2130702075,98019,316000.0,401250.0,regular,buy
1309,2878600200,98115,533000.0,567000.0,regular,buy
1311,766000240,98042,225000.0,292000.0,regular,buy
1313,2473251180,98058,255000.0,335000.0,regular,buy
1318,1683600240,98092,234975.0,309780.0,regular,buy
1319,1962200036,98102,600000.0,720000.0,regular,buy
1320,1775800510,98072,432000.0,515000.0,regular,buy
1322,7772400160,98155,279950.0,375000.0,regular,buy
1323,273900030,98030,267500.0,282255.0,regular,buy
1327,5101405274,98115,389000.0,567000.0,regular,buy
1330,7436500270,98033,567000.0,678350.0,regular,buy
1335,8961990160,98074,567500.0,642000.0,regular,buy
1337,7234600796,98122,495000.0,572000.0,regular,buy
1345,9301300751,98109,464950.0,736000.0,regular,buy
1346,9542100135,98005,620000.0,765475.0,regular,buy
1347,8691410700,98075,735000.0,739999.0,regular,buy
1353,2423020260,98033,461000.0,678350.0,regular,buy
1354,2695600070,98126,345000.0,395750.0,regular,buy
1358,5589300370,98155,282000.0,375000.0,regular,buy
1364,7222000393,98055,290000.0,294950.0,regular,buy
1365,9407001860,98045,372000.0,399500.0,good,buy
1366,9468200140,98103,450000.0,550000.0,regular,buy
1369,3374300070,98034,334000.0,445950.0,regular,buy
1370,7812800310,98178,260000.0,278277.0,regular,buy
1375,7305300045,98155,320000.0,375000.0,regular,buy
1376,922069139,98038,260000.0,342000.0,good,buy
1377,84000335,98146,225000.0,305000.0,good,buy
1378,9232400055,98117,279200.0,544000.0,regular,buy
1380,3904910520,98029,505000.0,575000.0,regular,buy
1381,5469300270,98042,234000.0,292000.0,regular,buy
1383,3902300350,98033,606000.0,678350.0,regular,buy
1384,6392003490,98115,433500.0,567000.0,regular,buy
1385,3342700465,98056,250000.0,380000.0,regular,buy
1386,2592210160,98006,719000.0,760184.5,regular,buy
1387,616000160,98166,381000.0,390000.0,regular,buy
1389,4102000075,98022,275000.0,279500.0,good,buy
1391,2710600070,98115,439000.0,567000.0,regular,buy
1393,5100401414,98115,490000.0,567000.0,regular,buy
1397,2205500400,98006,542000.0,760184.5,regular,buy
1398,1726069084,98077,465000.0,652475.0,regular,buy
1399,8682291840,98053,408000.0,635000.0,regular,buy
1401,5636000400,98010,253000.0,359999.5,regular,buy
1402,3298700125,98106,280000.0,315000.0,good,buy
1404,7811200310,98005,635000.0,765475.0,regular,buy
1405,5255690160,98011,439000.0,470000.0,regular,buy
1406,869700320,98059,300000.0,435000.0,regular,buy
1408,5089700260,98055,283500.0,294950.0,regular,buy
1409,9473200105,98103,425000.0,550000.0,regular,buy
1411,9552700550,98006,750000.0,760184.5,regular,buy
1412,2171400218,98178,245000.0,278277.0,regular,buy
1416,6664900260,98023,241000.0,268450.0,regular,buy
1419,4292300024,98133,350000.0,375000.0,regular,buy
1421,9238450160,98072,389000.0,515000.0,regular,buy
1424,3500100226,98155,340895.0,375000.0,good,buy
1427,7852030320,98065,470000.0,500000.0,regular,buy
1430,3886902590,98033,470000.0,678350.0,regular,buy
1432,2861100030,98108,265000.0,342500.0,regular,buy
1436,7214700830,98077,480000.0,652475.0,regular,buy
1441,8830400135,98030,264950.0,282255.0,regular,buy
1443,1951820070,98006,491500.0,760184.5,regular,buy
1445,6703100070,98155,369500.0,375000.0,regular,buy
1446,339350070,98052,566000.0,615000.0,regular,buy
1447,7399300860,98055,290000.0,294950.0,regular,buy
1449,8651430560,98042,180000.0,292000.0,regular,buy
1450,2228900270,98133,215000.0,375000.0,regular,buy
1451,2228900270,98133,302000.0,375000.0,regular,buy
1453,7227501170,98056,235867.0,380000.0,regular,buy
1454,7504460200,98074,500000.0,642000.0,regular,buy
1455,1559900200,98019,382000.0,401250.0,regular,buy
1456,546000400,98117,515000.0,544000.0,regular,buy
1457,1596600060,98144,250000.0,450000.0,regular,buy
1460,5457300703,98109,707500.0,736000.0,regular,buy
1461,2919700885,98117,459000.0,544000.0,regular,buy
1462,1951500030,98032,140000.0,249000.0,regular,buy
1463,9550200310,98103,495000.0,550000.0,regular,buy
1466,6370000070,98125,359000.0,425000.0,regular,buy
1467,7935000125,98136,440000.0,489950.0,regular,buy
1470,2523039239,98166,260000.0,390000.0,regular,buy
1472,2724069070,98027,519500.0,570500.0,regular,buy
1475,1562100030,98007,515000.0,555000.0,regular,buy
1476,7941140070,98034,400000.0,445950.0,regular,buy
1478,2412600030,98003,235000.0,267475.0,regular,buy
1481,7202290140,98053,455800.0,635000.0,regular,buy
1483,8562900710,98074,483000.0,642000.0,regular,buy
1485,3395800295,98146,250000.0,305000.0,regular,buy
1486,5557320030,98023,229950.0,268450.0,regular,buy
1488,5202500030,98052,514000.0,615000.0,regular,buy
1489,5561300640,98027,532000.0,570500.0,regular,buy
1490,3449900030,98059,423000.0,435000.0,regular,buy
1493,1737100830,98033,577000.0,678350.0,regular,buy
1494,2207200520,98007,425000.0,555000.0,regular,buy
1500,4324200060,98031,249000.0,288200.0,regular,buy
1501,3830620710,98030,206135.0,282255.0,regular,buy
1505,8581200030,98023,230000.0,268450.0,regular,buy
1512,5255690060,98011,413000.0,470000.0,regular,buy
1513,402000260,98118,190000.0,367500.0,regular,buy
1515,8651580310,98074,621138.0,642000.0,regular,buy
1516,3705000060,98042,270000.0,292000.0,regular,buy
1517,7525410060,98075,610000.0,739999.0,regular,buy
1520,3728800320,98042,264000.0,292000.0,regular,buy
1521,6003501535,98102,550000.0,720000.0,regular,buy
1523,3445000274,98198,170000.0,265000.0,regular,buy
1524,3288200030,98034,405000.0,445950.0,regular,buy
1526,2558730070,98034,425000.0,445950.0,regular,buy
1533,4395600060,98004,935000.0,1150000.0,good,buy
1537,6067900640,98006,391000.0,760184.5,regular,buy
1538,4279200060,98059,420000.0,435000.0,regular,buy
1542,1176001195,98107,375000.0,529950.0,regular,buy
1544,6071600270,98006,495000.0,760184.5,regular,buy
1545,1311100520,98001,250000.0,260000.0,regular,buy
1548,5126900310,98058,150000.0,335000.0,regular,buy
1549,8816400885,98105,450000.0,675000.0,regular,buy
1551,7203000465,98003,245000.0,267475.0,regular,buy
1552,1862900160,98031,265900.0,288200.0,regular,buy
1553,984220240,98058,299000.0,335000.0,regular,buy
1554,4458800060,98040,957500.0,993750.0,regular,buy
1555,1138000160,98034,343000.0,445950.0,regular,buy
1556,9406520550,98038,307500.0,342000.0,regular,buy
1558,7214700160,98077,610000.0,652475.0,regular,buy
1561,9477000060,98034,434500.0,445950.0,regular,buy
1566,5560000070,98023,199990.0,268450.0,regular,buy
1567,1545804460,98038,294000.0,342000.0,regular,buy
1574,7300410060,98092,303000.0,309780.0,regular,buy
1576,7888000390,98198,140000.0,265000.0,regular,buy
1577,7888000390,98198,235000.0,265000.0,regular,buy
1578,1529300435,98103,440000.0,550000.0,regular,buy
1582,7214810550,98072,420000.0,515000.0,regular,buy
1587,3013301525,98136,453500.0,489950.0,good,buy
1588,3303100075,98177,443500.0,554000.0,regular,buy
1589,2004100075,98155,332000.0,375000.0,regular,buy
1590,4221270340,98075,655000.0,739999.0,regular,buy
1591,7177300575,98115,475000.0,567000.0,regular,buy
1592,1471630350,98045,372500.0,399500.0,regular,buy
1594,8815400105,98115,500000.0,567000.0,good,buy
1595,5315100737,98040,900000.0,993750.0,regular,buy
1596,3333002440,98118,327500.0,367500.0,regular,buy
1597,2130702205,98019,390000.0,401250.0,regular,buy
1598,2159900060,98007,451101.0,555000.0,regular,buy
1599,194000575,98116,455000.0,562750.0,regular,buy
1601,2125049139,98112,895000.0,915000.0,regular,buy
1603,7805460310,98006,703770.0,760184.5,regular,buy
1605,925049360,98105,512000.0,675000.0,regular,buy
1609,3832310350,98032,229900.0,249000.0,regular,buy
1611,9407101840,98045,378000.0,399500.0,regular,buy
1613,6127011000,98075,537500.0,739999.0,regular,buy
1616,7960100260,98122,349500.0,572000.0,regular,buy
1617,7625700012,98136,370000.0,489950.0,regular,buy
1619,7454000295,98126,245000.0,395750.0,regular,buy
1620,8100000060,98010,208000.0,359999.5,regular,buy
1621,1310500550,98032,248000.0,249000.0,regular,buy
1625,2143700861,98055,192000.0,294950.0,regular,buy
1626,5016003230,98112,169317.0,915000.0,regular,buy
1628,3592500565,98112,880000.0,915000.0,regular,buy
1629,6414600070,98133,210000.0,375000.0,regular,buy
1630,8645500160,98058,180500.0,335000.0,regular,buy
1631,8651520240,98074,540000.0,642000.0,regular,buy
1633,4202400135,98055,177500.0,294950.0,regular,buy
1637,6838000520,98052,440000.0,615000.0,regular,buy
1643,646910030,98055,238000.0,294950.0,regular,buy
1645,1377300135,98199,570000.0,689800.0,regular,buy
1647,9276200890,98116,450000.0,562750.0,regular,buy
1648,6385910260,98146,272750.0,305000.0,regular,buy
1649,5101402482,98115,520000.0,567000.0,regular,buy
1650,9353300140,98059,284950.0,435000.0,good,buy
1651,5379801600,98188,255000.0,264000.0,regular,buy
1652,6082400260,98168,231500.0,235000.0,good,buy
1655,3649100473,98028,365000.0,445000.0,regular,buy
1659,567000672,98144,342000.0,450000.0,regular,buy
1660,9126101740,98122,490000.0,572000.0,regular,buy
1661,5127001600,98059,331500.0,435000.0,regular,buy
1666,2005300140,98030,220000.0,282255.0,regular,buy
1667,5649600435,98118,349950.0,367500.0,regular,buy
1668,2249500059,98109,550000.0,736000.0,regular,buy
1671,1785500132,98133,293000.0,375000.0,regular,buy
1675,1821059264,98002,224000.0,235000.0,regular,buy
1677,2320069248,98022,165050.0,279500.0,regular,buy
1678,2658000335,98118,275000.0,367500.0,regular,buy
1680,1774220350,98077,510000.0,652475.0,regular,buy
1684,9542000075,98005,700000.0,765475.0,regular,buy
1687,8680100030,98033,374000.0,678350.0,regular,buy
1689,2767604247,98107,467000.0,529950.0,regular,buy
1691,3356406510,98001,196440.0,260000.0,regular,buy
1693,8835200800,98034,281000.0,445950.0,regular,buy
1694,8902500118,98125,326000.0,425000.0,regular,buy
1695,2822079012,98010,340000.0,359999.5,regular,buy
1698,3581000340,98034,340000.0,445950.0,regular,buy
1700,1545803240,98038,270000.0,342000.0,regular,buy
1701,8080400045,98112,600000.0,915000.0,regular,buy
1702,8651402920,98042,219900.0,292000.0,regular,buy
1705,7978800621,98003,229000.0,267475.0,regular,buy
1707,6159400060,98155,365000.0,375000.0,regular,buy
1711,8581200350,98023,187500.0,268450.0,regular,buy
1715,6699930550,98038,338000.0,342000.0,regular,buy
1717,2493200435,98136,360000.0,489950.0,regular,buy
1718,226039282,98177,442500.0,554000.0,regular,buy
1720,5450900140,98040,830000.0,993750.0,good,buy
1721,8093800200,98011,360400.0,470000.0,regular,buy
1722,3205000310,98056,345000.0,380000.0,good,buy
1723,7230000350,98059,300000.0,435000.0,regular,buy
1724,1066600045,98056,350000.0,380000.0,good,buy
1726,8731900340,98023,264000.0,268450.0,regular,buy
